author,text,time,likes
@zectersys,"Pikiran loe sama ma gw duluuu waktu gw masi ijo, pertama gw kira semua pengusaha rakus. Ada memang, tpi ga semua. Pada intinya semua pengusaha pengen untung ya iyalah kan mreka dagang, betul ga?  Tapi banyak jg yg ga rakus seperti yg loe bilang. Mereka jg sebenernya pengen keuntungan wajar, yg penting usaha jalan. Ada pemasukan, dan karyawan bisa makan. sesimpel itu, trus masalahnya dimana koq kliatan pengusaha rakus2?

Nah.. d sinilah bentuk kelucuannya terjadi. Loe pernah mikir bikin usaha itu perlu apa aja? Ada surat ijin, bayar pajak, listrik dan ini belum dtambah bahan baku, gaji karyawan dan semua tetek bengek biaya produksi. Normalnya... Setelah semua biaya2 itu d jumlahkan, baru d kurangi sama pemasukan. Pemasukan dri mana? Dri penjualan. Naaah d sini.. loe tau cara itung pajak? Uda tau berapa biaya2 yg harus di bayar? Ada biaya resmi, dan non resmi. Bhkn biaya non resmi aja bisa terbagi banyak kategori. Mulai dri biaya ormas, akamsi, ""pajak pajak"" aneh yg bertebaran di jalan. Bhkan menjelang nataru dan lebaran biaya2 itu bisa membengkan sampai 2x lipat. Pada akhirnya biaya2 itu akan menaikkan harga demi mengejar keuntungan wajar. Dampaknya? Ya konsumen yg kena getahnya. Harga barang naik, kualitas produk turun belom lagi ngadepin mafia industri, mo impor aja banyak bener pintunya. expor? Good luck dah ngadepin surat ijin berjejer yg bisa bikin barang keburu expired sebelum d kirim.

Udah sempet mikir sampe sejauh itu?",2 hari yang lalu,2
@AriTuesday,​ @zectersys pengusaha kayu dan sawit di Sumatera,2 hari yang lalu,0
@toumaesper,Makin hari makin gila dapet gak seberapa,2 hari yang lalu,1
@nicholashutabarat6153,"Betul. Kalo yg handle swasta harusnya oke sih, cuma gak tau perjalanannya ada birokrasi dari pesaingnya",2 hari yang lalu,30
@kirongaming6283,​ @nicholashutabarat6153 bakingannya prabowo sendiri sih. Jadi bisalah,1 hari yang lalu,0
@leodesign924, @nicholashutabarat6153  coba cek siapa pemiliknya. gk bakal kaget bisa murah,2 hari yang lalu,0
@vaan9911,"Setau gw makin murah , Dolo 300 an , sekarang 200-250 sudah dapat tergantung daerah si .",2 hari yang lalu,11
@alexzulkrn, @vaan9911  Dilombok indihome paling murah 300ribu (internet only),5 jam yang lalu,0
@FataFaelasuf,​ @vaan9911  #NaikkanCukaiTembakau,20 jam yang lalu,0
@raphaelrembrandt9838,"Daerah mana bro? Disini malah makin lama makin murah ni internet kabel.

Dulu gw 2 tahun lalu 300 ribu cuma dapet 50Mbps. Sekarang 240 ribu udah 100Mbps, dan 165 ribu 50Mbps.",2 hari yang lalu (diedit),8
@denydwi4694,​ @raphaelrembrandt9838 provider apa bang?,21 jam yang lalu,0
@kokomaul,​ @raphaelrembrandt9838 ini yg routernya ggclink bkn om? D gw juga 165 sebulan. Sebelum nya 150rb.instalasi 100rb,1 hari yang lalu,0
@dadangtriarsaputra3833,​ @raphaelrembrandt9838 pake provider apa?,1 hari yang lalu,0
@Ezcob4r,"Mana ada gitu gitu aja🗿, indohoam makin lemot didaerahku🔥.",2 hari yang lalu,41
@yumiyaaa,​ @Ezcob4r keknya lemot karena udh banyak yang masang WiFi bg jadi lemot,2 hari yang lalu,3
@ZaynJ_03,"​ @Ezcob4r ya karna makin buruk makamya kubilant gitu² aja, soalnya awalnya juga udh sering masala",2 hari yang lalu,2
@AReza-kt6fj,​ @Ezcob4r ga ada yg lain kah di situ?,2 hari yang lalu,1
@rxrz252,"Klo niat bisa, listrik aja bisa masa internet kagak bisa",2 hari yang lalu,32
@erlanggasamudra3538,"​ @rxrz252  PLN merugi nanti, padahal ga ada saingan, aneh sih",1 hari yang lalu,2
@FataFaelasuf,​ @rxrz252  #NaikkanTarifIklan,20 jam yang lalu,0
@hergiyankevin,"Internet provider selular pada naik karena standarisasi yg di atur oleh kominfo..koreksi kalau salah..
Coba perhatikan..semua provider sekarang pasti ada paket 5gb 2hr, dan harganya sama semua..ya itu namanya standarisasi yg sengaja di atur..
Moment ini cocok buat si internet rakyat masuk ke hati user..uhuk..",2 hari yang lalu,3
@Myticalcattnip,"​ @hergiyankevin uhuk2 emg dari dulu kominfo itu musuh para pengguna internet, sekelas bapak ono aja sebagai bapak internet Indonesia ditangkep gara2 kominfo gk mau internet gratis 2g pada zaman itu (ya pak ono mancing pake internet rw jalur nya kominfo)

Dan dia juga termasuk anggota member telekomunikasi dunia

Agak kocak sih Kominfo punya pemerintah aja gk bisa masuk komunitas elit tersebut 😅",1 hari yang lalu,0
@Hunter-nx7ul,"Ingat, ini konoha bro 🤣",2 hari yang lalu,2
@arifikri619,Kok ada internet makin mahal yang ada malah tambah murah,2 hari yang lalu,1
@agunggumelar9384,"enggak juga ahh banyak jg yang murah biznet itu 65mbps itu udah kenceng, jarang gangguan, harga tiap taun dpt promo jadi setaun 1.5jt alias perbulan 125rb dah murah ini, saya pake buat 2 rumah jd bisa hemat 60rban sebulan, aman2 aja sih dipake buat upload kerjaan pun aman, ngegame efootball aman,  klo lebih murah lagi perbulannya baru saya mau pake ini internet rakyat wkwk",2 hari yang lalu,1
@nugrafika706,Ekspektasinya sih gitu tapi kan tau ini program pemerintah..,2 hari yang lalu,1
@azacrome,"Tambah mahal apanya mas ?
justru tambah sekarang tambah murah.
dulu 2017an ada yang 20 Mbps 400 ribuan.
sekarang ?
silakan dicek cek lagi.

intinya, kalo anda bilang harga internet masih agak mahal maka itu benar, tapi kalo anda bilangnya tambah lama tambah mahal itu nggak benar, yang ada malah tambah lama tambah murah, walaupun memang masih agak berat bagi banyak masyarakat.",2 hari yang lalu (diedit),1
@gegammer6016,"Klo rapi buat dikorupsi bakal kejadian, klo rapi buat pengguna? Cuma mimpi

Wong bantuan darurat aja menterinya aja iri 😂",2 hari yang lalu,1
@Jaya_NBA,Pak Ono mana ni? Internet free nya,2 hari yang lalu,1
@faradiaulia5560,​ @Jaya_NBA mana ada makan siang gratis ?,1 hari yang lalu,0
@livescore8899,Kapan Prabowo matek,2 hari yang lalu,1
@VGIndonesia,Bakal dicari kau ​ @livescore8899 ,1 hari yang lalu,0
@geystop,Makin mahal? Lu pasti belum pernah hidup di masa speedy 1 mbps 700 rb 😂,1 hari yang lalu,1
@gigiklima," @geystop gw pernah ngerasain telkomnet instan bang dial upnya pakai RJ11 ""kabel telpon 4pin"" sebelum speedy 🤣🤣🤣...",1 hari yang lalu,0
@jembudrewok,gw udah daftar internet rakyat itu dari bulan kemaren tapi belum ada tindak lanjutnya. kapan itu internet rakyat mulai di pasangnya? pengen ganti dari indihome mahal 100mbps harganya 500ribu/bulan. murah banget itu internet rakyat.,2 hari yang lalu,1
@Ezcob4r,"​ @jembudrewok  Ini baru masa awal pendaftaran, blom dijalankan. kayknya awal tahun 2026.",2 hari yang lalu,10
@simpmalamminggu2,"​ @jembudrewok saran gw sih kalau lu di daerah kota, tetap pakai indihome saja, karena secara hukum fisika mustahil pita 1.4Ghz dapat 100Mbps dalam skenario internet rakyat, kemungkinan aslinya sekitar 20-30 dengan ping sekitar 50-70ms",2 hari yang lalu,4
@R-Unsia," @jembudrewok  sama, cuman gua nunggu udah ada review dulu lah, kalau pun lebih mahal paling 150 an gak semahal indirumah",2 hari yang lalu,1
@aldhianfatah4368,Tapi ini awalnya program 03 yagesya kwkwk,4 jam yang lalu,0
@slametkurniantoro8871,"Alhamdulillah baru terpasang Internetnya kemarin,dan memang speednya diatas 100mbps setelah coba di test,dan secara harga,jauh lebih murah dari kompetitor yg lain,semoga bisa konsisten dari layanan dan jaringanya.",21 jam yang lalu,0
@amirhamzah7,"yg bikin mahal kan setiap frekuensi dipatok harga sm pemerintah, kalau semua frekuensi bebas biaya harga internet bisa sangat murah sekali",1 hari yang lalu,0
@nobel87able,Makin murah cuma karena kemarin diskon jadinya setelah normal berasa mahal deh.,1 hari yang lalu,0
@_Bocah,sainganya bukan wifi bulanan. tapi paket dara celular biasa. karna teknologinya lebih mirip data celular,5 jam yang lalu,0
@qh4147,"Di desa ku 100 ribu sebulan, pemasangan awal 150 ribu",1 hari yang lalu (diedit),0
@sikommunah5356,"gue udh hampir 2 thn  langganan iconnet 20 mbps dari PLN dulu awal pasang biaya bulanan sekitar 230an rb, kemudian tahun kedua jadi 180an rb, sekarang sejak akan ada internet rakyat, biaya langganan iconnet turun jd 140 rb/bulan 😅",1 hari yang lalu,0
@0xfoxos,"Bener ini salah satu proyek yg bagus nenurut gw tapi, ya gw mah relistis aja ga berharap banyak sama proyek pemerintah",2 hari yang lalu,0
@pewdavid3338,"Ditempatku udah make starlite 6bln, aku baru pasang smngg lbh... So far good msh gratis bln speed 200Mbps",1 hari yang lalu,0
@masle663,"Ini RT/RW net konsepnya, tapi perusahaan besar main nya dan punya izin, karena mereka nanti pakai fiber optik yg sudah ada Dan dipancarkan pakai BTS kecil Dan modem rumah yg nangkap sudah dikunci ga bisa pindah sinyal antena",1 hari yang lalu,0
@denyahmad347,Jsutru makin murah pak wifi jika dibandingkan dengan dulu... Saya pake plat merah dulu 410 ribu / 10 Mbps. sekarang migrasi ke JITU cuma 325k / 150 Mbps. Cuma emang masih belum di bilang murah,2 hari yang lalu,0
@muhammadyusufpriambodo1943,Di daerah ku 100 udah dapet 5mbps,20 jam yang lalu,0
@MOTIVASIHIDUP-tm6hd,Uda naik semua Kouta internet provider... Alamak... Apakah ada perang tarif.. semua sekarang naik pas mereka luncur provider juga ikutan bagi-bagi promo ... Alhasil yakin 1000% akan tetap sama saja mahal,2 hari yang lalu,0
@SlangTech215,"Jujur saya Di HK . Internet 450 Mbps .saat ngajar online yg Di Indonesia 100 Mbps Di pakai bareng2 😢😢😢😢sedih banget.karena harus kejedah. 

Disini HARGA internet sangat mudah banget",2 hari yang lalu,0
@bryanCNKfr,"gw dpt wifi lokalan 65mbps tanpa FUP, bener2 unlimited, bulanannya cuma 125k

my republic, indihome, biznet
atau provider2 besar lain mana ada yg semurah ini.. dan gw akui provider lokal yg gw pake ini kualitasnya bagus",1 hari yang lalu,0
@sandaljepit2575,"Perasaan makin murah dah. Saya pakai Indihome sejak covid, dulu bayar 315 ribu dapat 10mbps, sekarang bayar 297 ribu dapat 75mbps. Tapi perlu beli router wifi 6 sendiri sih kalau mengandalkan router bawaan Indihome pasti lelet meskipun internetnya 75mbps😂",6 jam yang lalu,0
@vic1974jkt,"100mbps per 30 hari kan ya? bukan sebulan spt wifi biasa??  Masih tanda tanya, terutama bagaimana nanti after sales servicenya, gimana responnya kalau ada gangguan... wifi yg. skrg dipakai 150rb 10mbps udah cukup 4 hp 1 tv, trouble ada pasti tapi ga lama, penanganan cepat",1 hari yang lalu,0
@zakkilim,"Myrepublic 200mbps 233rb, gw udah nyobain internet rakyat versi upgrade 😂",1 hari yang lalu,0
@rjnz7744,"Salah, justru harga internet semakin kesini bakal semakin murah dengan bandwidth semakin besar",1 hari yang lalu,0
@AyshaAqila-w2t,"Wifi 100rb /bln  buat 5-6 HP
IndiHome  100/bln   bisa buat HP 10 biji",1 hari yang lalu,0
@hazensmedia,Itu bisnis macam apaaa?,1 hari yang lalu,0
@DhikaPutra-b2y,Penyedia internet indo mwnjwbak bg..awal murah nnti lama lama mahal,1 hari yang lalu,0
@irulkyo,"Makin mahal darimana? Perasaan saya pake Indihome malah makin murah, kualitas pelayanan juga makin ok teknisi dipanggil gampang",23 jam yang lalu,0
@avesena975,"bisa kok bang, tapi kualitas upload nya yang dibunuh. kata temen yg kuliah diluar itu kecepatan internet luar biasa, yang membedakan antara mahal dan murah cuma kecepatan upload",9 jam yang lalu,0
@mulaisukses,1000rb perbulan bagi ku masih mahal..sy pake 80 rb perbulan buat 1 keluarga 😂😂😂😂,2 hari yang lalu,0
@galeoneolag,"Mau di monopoli bang kuota, mana ada masterpiece",1 hari yang lalu,0
@HuhuHaha-c5d,"Aku sudah beberapa kali nyoba daftar. 

Dan ......



Gagal  😂


Seperti proyek2 nasional lainnya. 

Banyak cacat.

Banyak celah.

Banyak permainan. 

Dan pastinya banyak penipuan.",1 hari yang lalu,0
@novrdd,"""Masterclass""",1 hari yang lalu,0
@SholihunAhmad,Masih percaya😂,1 hari yang lalu,0
@AccBs-u1t,My rep gweh ajh lag bgt anjer,2 hari yang lalu,0
@meong166,Awas ambil data😢😢,2 hari yang lalu,0
@sepmukbang-1,"banyakk wifi elegall 😮
https://youtu.be/PlUnhKIHD-I?si=v8UAbQ_CKS3Hmbsn",1 hari yang lalu,0
@Meri_Je99,"Bagi saya harga nomer 2, sejauh kenceng dan worth it ga masalah coy dan yang pasti bisa stabil dimanapun kita berada",2 hari yang lalu,0
@simpmalamminggu2,"​ @Meri_Je99 jangan ngarepin kencang di pita frekuensi 1.4Ghz, karena pita frekuensi ini yang penting konek saja, bukan untuk highspeed internet",1 hari yang lalu,0
@faradiaulia5560,​ @Meri_Je99 internet rakyat utk yg harga itu no. 1 kak,1 hari yang lalu,0
@TesreGAMEPLAY,Gua oxygen 75mbps 242 sebulan,2 hari yang lalu,0
@septianadi3919,"​ @TesreGAMEPLAY sama gw oxygen yg 500rb di bagi tetangga 5 rumah jadi 100rban aman tanpa lag 😂😂 tinggal beli hub, router sama kabel2 nya sendiri",1 hari yang lalu,1
@dig17ech,"yaelah, program MBG aja masih kacau balau",2 hari yang lalu,6
@Aynie_Momkenz," @dig17ech MBG memang belum sempurna, masih ada masalah dibeberapa titik. Tapi bukan kacau balau. Di Brazil, butuh waktu 25 tahun untuk sampai pengelolaanya lbh baik seperti sekarang. Itu pun tetap masih ada masalah",2 hari yang lalu,2
@Nge_CHESS,Harusnya internet gratis untuk seluruh rakyat Indonesia yg bayar negara wkwkwk 😢😢 when ya,2 hari yang lalu,0
@UcokF,"W curiga tower2 nya dikorupsi sama Intel2 mafia provider lain jadi pas awal2 bakal ada problem pembangunan internet ini.
Liat aja nanti beritanya",2 hari yang lalu,0
@yth7_tbh,​@UcokFsemoga saja ketika membangun infrastruktur TNI dilibatkan untuk mengawasi dan mengawal pembangunannya,2 hari yang lalu,0
@Irene_Hwang,"Aku ngerasain banget harga paket internet seluler dan internet rumah di Indonesia Timur itu absolut dimonopoli Telkomsel. Harga paket dan biaya berlangganan di Indonesia Timur itu saya berani bilang lebih mahal dibanding di Jawa dan Indonesia lainnya, terutama paket internet seluler itu mahalnya kebangetan sih. Jangan laget beli paket di Aplikasi MyTelkomsel antara di Jakarta sama di Ambon atau di Jayapura, bedanya bisa nyaris 2x lipat!",2 hari yang lalu,0
@katakamukita,"Haaaashh bullshit lah internet 100 rebu
Daftar udah 2 bln kaga ada juntrungannya",2 hari yang lalu,0
@skygazer8549,ISP berkualitas MBG 😂,2 hari yang lalu,0
@attaladwi2285,"Tambahan, jadi untuk warga yang rumahnya masih di radius 5km dari rel KAI itu bisa dapat jaringan FTTH, kalau diluar 5km dari rel KAI dapatnya FWA. bisa dikoreksi kalo ada salah",2 hari yang lalu,2
@faiqulmuawin9991,Hahh.. Omon omon doangg😂😂,2 hari yang lalu,0
@Overwatchhh,fifty fifty ini mah😂,2 hari yang lalu,0
@ahmadsaifuddinazhar1366,"Jadi ingat konsep RT/RW net pak Ono W Purbo. Konsep semacam ini sudah ada sejak puluhan tahun lalu, bahkan ketika di jaman itu wifi belum populer. Tapi karena pak Ono cuma akademisi yang gak punya kuasa dan modal jadi menguap begitu saja konsepnya.",2 hari yang lalu (diedit),1
@hoahhhhhh,"Sementara msh pake internet 50mbps (150k sebulan) DEDICATED 😊 
dah full power buat ngonten",2 hari yang lalu,0
@Hasan_gamer,Sumpah smoga bukan gimik dh muak sma plat ono monopoli harga mana lambat sebulan jdi 28hari kocak,2 hari yang lalu,0
@hajirahmad7551,Dibohongi pmerintah aja prcya😂,2 hari yang lalu,0
@hendrowidjaya239,"Internet 

Indomie Telor Kornet 😅",2 hari yang lalu,1
@SinauMuraibatu,"konsep sama kaya  RT RW net, tapi ini di handle big company aja. dan nanti yang didepan itu ISP2 kecil ,PR  nya nanti adalah connectivity ke isp2 kecil teserbut, dan minusnya kalau ada update software down semua. lalu kalau hujan mendung pasti problem karena engga pake FO.",2 hari yang lalu,0
@AgusMurdiyono-s5m,"internet gratis aja dikorupsi, ga yakin bisa 100mbps 100rb",2 hari yang lalu,0
@rubikgabus,"bahas juga versi Starlite koh, di daerahku soalnya mereka udah pada tanam tiang dan ODP/Terminal tapi belum ada kabelnya",2 hari yang lalu,0
@KarmanNoob,"Terimakasih, seperti biasa analisa Anda luar biasa.",2 hari yang lalu,1
@FirdaNadya-ccu,Tapi kontrol history cache nya...,2 hari yang lalu,0
@dissanj08,"Ah elah emang rakyat percaya, kasus tower bts aja gak ada pembenahan semenjak itu terjadi gk ada perkembangan beritanya.. .
Udh pasti gimmick doang buat ngeruk duit negara",2 hari yang lalu,0
@konten_menghibur,"Sepertinya nyata yg 100ribu sebulan,,dtempatku ada baru 4 bln namanya starlite..",2 hari yang lalu,0
@jai3922,"Hilih, Big Bullshit",2 hari yang lalu,0
@jaelanisaiga89,Sulawesi kapan 😭😭😭😭😭😭😭😭😭😭haaaahhhhhhh😭😭😭😭😭..............................,2 hari yang lalu,0
@hamuba,"Wow, enak dong yang deket rel",2 hari yang lalu,0
@joshpenjahitan5287,"Terus yang dipapua gimana, Papua tidak ada rel...... Internet rakyat pakai tower pemancar, Maluku, Papua sebagian sudah aktif pak",2 hari yang lalu,0
@attaladwi2285,"​ @joshpenjahitan5287 yaa, fwa 100 mega bit 100 ribu, dengan berbagai keterbatasannya",2 hari yang lalu,0
@hepiloo,"masih lanjut kok bang, kan pak onno rektor ITTS",2 hari yang lalu,0
@ahmadsaifuddinazhar1366,​ @hepiloo iya maksud saya inovasinya dulu gak berlanjut,2 hari yang lalu,0
@vartz9469,Provider apa,2 hari yang lalu,0
@cahgunem5739,mirip telkomsel orbit dan hifi air. sama2 fwa jg,2 hari yang lalu,0
@jai3922,Paleng entek ndisek dikerikiti tikos kantoran,2 hari yang lalu,0
@jai3922,"Internet cepat buat apa?,,
Starlink yang katanya gratis buat bencana tetep aja dipungli ama orang.",2 hari yang lalu,0
@ariervandi,"Gak bisa berharap lebih. Karena ini akan dilaksanakan di negara korup.
Tapi ya. Itu tadi. Jangan cuma omon-omon aja buat Bapak Biji Indonesia.",2 hari yang lalu,2
@PtgsKbrshn069,"Entahlah, koh. Perusahaan Provider aja suka ngadi-ngadi. Apalagi ""Internet Rakyat"" ini",2 hari yang lalu,1
@therollingwheelz,gimmick or kl iya full pengawasan privacy,2 hari yang lalu,13
@imamind02,"Upto 100 mbps... Actualnya palingan dapet 10mbps, itu fix wireless access

Bukan Full Fiber",2 hari yang lalu,1
@ChiefTargaryen,bahas starlite,2 hari yang lalu,1
@Anfia17,"Pertanyaan nya

Apakah nanti pas udah banyak pengguna,

1. Rasanya bakalan ""4G rasa 3G"" dan ""5G rasa 4G"" ahh ""area menentukan prestasi"" all over again ? 🗿🗿
2. Berujung seperti BOLT ? 🗿🗿",2 hari yang lalu (diedit),1
@daifukumochi3686,"iya juga sih klo wireless sinyal ga terjamin, hmm padahal udah excited bisa 10MB/s 100k....... ini sekarang aku pake wifi rumah pake kabel 100k cuma 0,6MB/ps bang... ya Allah dzolim banget internet indon....",2 hari yang lalu,3
@maximillianusforrest,"Gw ragu ini cuma gimmick, form pre-registrasi aja kagak beres.",2 hari yang lalu,102
@Hikari-Aoki,"Ada keunggulan dan kerugian nya. Terutama pada CS, biasanya rakyat biasa lebih banyak ngomel dan ngeluh. 😅
Semoga bisa berjalan dengan baik.",2 hari yang lalu (diedit),80
@fajarrizkyramadhan6054,Too good to be true 😅,2 hari yang lalu,14
@Riyan-cliper,gila,2 hari yang lalu,2
@feardieshogun8153,"Ternyata emang mahal toh ? Bngsddd

*Edit. Saya komentar di momen ini
00:17",2 hari yang lalu (diedit),4
@AgungGanteng-p7g,Bang lu muak ga sih dengan kejutan kejutan pemerintah yg selalu bikin resah?,2 hari yang lalu,54
